,tweet_processed,finer_updated,idx,sentiment_positive,sentiment_negative,sentiment_neutral,sentiment_combined
151,seem like refuge unwil pawn,['deserving_undeserving_of_resources'],3731,0.0068629016168415,0.7881205081939697,0.2050166726112365,0.9931371808052064
152,work downtown seattl offic constant battl mental i'll drug addict secur offic get accost everi singkk look e week one dare stay late 5 take public transit,"['harmful_generalization', 'personal_interaction_observation_of_homelessness']",3738,0.0129091711714863,0.8209260106086731,0.1661648005247116,0.9870908111333848
153,absolut true chicago baltimor dont pull shit seattl im former know there good chanc theyll get teeth knock latter theyll know pussi meek walk away,['harmful_generalization'],3740,0.0204536132514476,0.7914592623710632,0.1880871206521988,0.979546383023262
154,crap way handl need rehab normal societi know it like amp alot drug also need help conveni ignor everi posit tho,"['harmful_generalization', 'government_critique']",3747,0.0254558008164167,0.6403574347496033,0.3341867327690124,0.9745441675186156
155,move coronado sinc it alreadi nicknam tent citi,['not_in_my_backyard'],3782,0.0506771318614482,0.2956150770187378,0.6537078022956848,0.9493228793144226
156,theyr everi citi murder still get away antifa still burn citi still commit crime,"['harmful_generalization', 'government_critique']",3788,0.0081075960770249,0.8947555422782898,0.0971369072794914,0.9918924495577812
157,threaten sarah newsom skip violent crime rate 2020 california59 alabama46 2022 california67 alabama58 newsom state drug massiv million leav state run presid cant even run state,"['money_aid_resource_allocation', 'government_critique']",3797,0.009508091956377,0.8323507905006409,0.1581410616636276,0.9904918521642684
158,newsom threaten sarah newsom skip violent crime rate 2020 california59 alabama46 2022 california67 alabama58 liar newsom state drug massiv million leav state run presid cant even run state,['government_critique'],3801,0.0090378290042281,0.8076926469802856,0.183269515633583,0.9909621626138688
159,u r rich 2 year hidden hill cuz hous thing use control,,3805,0.0384219177067279,0.4486066401004791,0.5129714608192444,0.9615781009197236
160,newsom threaten sarah newsom skip violent crime rate 2020 california59 alabama46 2022 california67 alabama58 liar newsom state massiv million leav state run presid cant even run state,['government_critique'],3811,0.0080556040629744,0.8515679836273193,0.1403763741254806,0.9919443577528
161,newsom threaten sarah newsom skip violent crime rate 2020 california59 alabama46 2022 california67 alabama58 liar newsom state massiv million leav state run presid cant even run state,['government_critique'],3816,0.0093287359923124,0.8072917461395264,0.1833795756101608,0.9906713217496872
162,what question point shs talk “salut flag worship fals idols” statement respons noth popul market street fals equival,['societal_critique'],3821,0.0084982262924313,0.7933095097541809,0.1981922388076782,0.9915017485618592
163,threaten sarah newsom skip violent crime 2020 california59 alabama46 2022 california67 alabama58 liar newsom state massiv million leav state run presid cant even run state,['government_critique'],3822,0.0111959064379334,0.8188828229904175,0.169921264052391,0.9888040870428084
164,threaten sarah newsom skip percent violent crime rate 2020 california59 alabama46 2022 california67 alabama58 liar newsom state massiv million leav state run presid cant even run state,['government_critique'],3834,0.0098988730460405,0.806044340133667,0.1840567886829376,0.9901011288166046
165,like much pleas come visit la governor also love that hes give free needl better shoot heroin toe,"['harmful_generalization', 'government_critique']",3840,0.8579937219619751,0.0206568576395511,0.1213494464755058,0.142006304115057
166,newsom skip threaten sarah violent crime rate 2020 california59 alabama46 2022 california67 alabama58 liar newsom state massiv million leav state run presid cant even run state,['government_critique'],3845,0.0107133910059928,0.8083372712135315,0.1809493750333786,0.98928664624691
167,newsom skip threaten sarah violent crime rate 2020 california59 alabama46 2022 california67 alabama58 liar newsom state massiv million leav state run presid cant even run state,['government_critique'],3852,0.0120024420320987,0.7845845222473145,0.2034129947423935,0.987997516989708
168,newsom skip threaten sarah percent violent crime rate 2020 california59 alabama46 2022 california67 alabama58 liar newsom state massiv million leav state run presid cant even run state,['government_critique'],3859,0.0098808361217379,0.8331177830696106,0.1570014357566833,0.990119218826294
169,here newsom skip percent violent crime rate 2020 california59 alabama46 2022 california67 alabama58 liar newsom state massiv million leav state run presid cant even run state threaten sarah,"['money_aid_resource_allocation', 'government_critique']",3870,0.0154566690325737,0.7408764958381653,0.243666872382164,0.9845433682203292
170,talk ruin use wonder safe clean citi they'r pack drug addict violent lunat car thiev murder you'r vile pig,"['harmful_generalization', 'government_critique']",3871,0.0065105911344289,0.9541061520576476,0.0393831990659236,0.9934893511235714
171,here newsom skip percent violent crime rate 2020 california59 alabama46 2022 california67 alabama58 liar newsom state massiv million leav state run presid cant even run state,['government_critique'],3883,0.0186550728976726,0.6994773745536804,0.2818676233291626,0.981344997882843
172,here newsom skip percent violent crime rate 2020 california59 alabama46 2022 california67 alabama58 liar newsom concentr state massiv million leav state run presid cant even run state,"['money_aid_resource_allocation', 'government_critique']",3892,0.0156166385859251,0.7332125306129456,0.2511709332466125,0.984383463859558
173,went back america visit friendsfamili week ago confirm everyth suck probabl isnt bad asid unavoid issu tri detroit find anyth cheap nylabay area,"['harmful_generalization', 'personal_interaction_observation_of_homelessness']",3900,0.0153793068602681,0.8434682488441467,0.1411524713039398,0.9846207201480864
174,never fear know close world war iii entir life serv see famili line food salvat armi like never seen 20 year public health nurs lie gaslight,"['government_critique', 'personal_interaction_observation_of_homelessness']",3915,0.0097444364801049,0.9117563366889954,0.0784992054104805,0.990255542099476
175,go downtown atlanta n beauti place mani first time ever seen someon strive surviv eat trash woww lord plz,['personal_interaction_observation_of_homelessness'],3926,0.0288906786590814,0.8268774151802063,0.144231840968132,0.9711092561483384
176,dude war zone live yi street fool,['societal_critique'],3934,0.0097568864002823,0.9042398929595948,0.0860032513737678,0.9902431443333626
177,yeah move austin 3 year back use high tax rate huge number high crime rate steal shop common phenomenon get prosecut rule law complet ignor,['government_critique'],3964,0.0115682771429419,0.8587546348571777,0.1296770721673965,0.9884317070245744
178,lie lie lie yeah move place like bever hill bernandino las vega get rip becom best thing stop increas rent gas price stop charg tax everyth,"['government_critique', 'solutions_interventions']",3977,0.010130395181477,0.8154049515724182,0.1744646877050399,0.9898696392774582
179,aid right he open known hollywood promiscu homosexu unquench sexual appetit bare legal drug addl twink rent boy,['harmful_generalization'],3987,0.0154655892401933,0.7129269242286682,0.2716074585914612,0.9845343828201294
180,tri claim expertis get street appropri hous gotta help california problem isnt hardest serv adictschalleng mental health also live carscap w parent roommat ‍♂️ jus build ‍♂️,['solutions_interventions'],3988,0.0486518926918506,0.5304194092750549,0.4209287464618683,0.9513481557369232
181,repli noah standard cri california differ drug addict addl mental health challeng jus challeng amp requir bespok made solut nobodi quit figur yet ‍♂️,"['harmful_generalization', 'solutions_interventions']",3989,0.0082625979557633,0.8832126259803772,0.1085246801376342,0.9917373061180116
182,advoc surviv human right narcan support copsecur guard watch etc member union member poor campaign,,3991,0.1039842665195465,0.0241391528397798,0.87187659740448,0.8960157502442598
183,until walk everywher walk,['personal_interaction_observation_of_homelessness'],3998,0.015206255018711,0.6652840375900269,0.3195096254348755,0.9847936630249025
184,suggest popul don't vari cultur issu drug use etc alreadi wrong noah say differ cost avail hous houston vs expens hous everyon ca,['solutions_interventions'],4002,0.0145447617396712,0.5217011570930481,0.4637541472911834,0.9854553043842316
185,know there lot everi addict mental health issu probabl live skid row aren't addict sleep vehicl etc,['harmful_generalization'],4012,0.0334557071328163,0.3988988995552063,0.5676453709602356,0.966544270515442
186,yes live chico sinc august last year shitti shelter seem get wors rule im work ross im make enough rentyet,,4018,0.0559081472456455,0.3326237797737121,0.6114680171012878,0.944091796875
187,stop state send folk,"['deserving_undeserving_of_resources', 'not_in_my_backyard']",4036,0.0189736168831586,0.4695305228233337,0.5114958882331848,0.9810264110565186
188,question come counti offic make skill stop influx tax money could'v spent infra hospit school,"['money_aid_resource_allocation', 'government_critique']",4060,0.0362154245376586,0.1319203823804855,0.8318642377853394,0.9637846201658248
189,pretti funni coo born left 9 year ago democrat great state ruin drug abus fece everywher highest tax 13 illeg record suck,"['harmful_generalization', 'government_critique']",4067,0.0095736542716622,0.934168815612793,0.0562575198709964,0.9904263354837894
190,ash babbit would aliv today obeyedkelli thoma man schizophrenia die sever beaten 6 fullerton policemen describ one worst polic beat us historybut obey amp ok,"['government_critique', 'solutions_interventions']",4071,0.0220202654600143,0.7436352968215942,0.2343444973230362,0.9779797941446304
191,predict someth major stun world happen part 2030 mani power left state liter buse imo seismic event like record level earthquak even tsunami,['not_in_my_backyard'],4080,0.0135202798992395,0.7710723876953125,0.2154074013233184,0.986479789018631
192,worri wont solv problem patient treat impun solut punish health care provid mistreat think 11 billion per year hasnt solv problem,"['money_aid_resource_allocation', 'solutions_interventions']",4085,0.0129292244091629,0.7867620587348938,0.2003087252378463,0.9870707839727402
